id,api_path,label
8590,Landroid/graphics/Matrix;->preConcat(Landroid/graphics/Matrix;)Z,neither
8591,Landroid/graphics/Matrix;->preRotate(F F F)Z,neither
8592,Landroid/graphics/Matrix;->preRotate(F)Z,neither
8593,Landroid/graphics/Matrix;->preScale(F F)Z,neither
8594,Landroid/graphics/Matrix;->preSkew(F F)Z,neither
8595,Landroid/graphics/Matrix;->preTranslate(F F)Z,neither
8596,Landroid/graphics/Matrix;->rectStaysRect()Z,neither
8597,Landroid/graphics/Matrix;->reset()V,neither
8598,Landroid/graphics/Matrix;->set(Landroid/graphics/Matrix;)V,neither
8599,Landroid/graphics/Matrix;->setRectToRect(Landroid/graphics/RectF; Landroid/graphics/RectF; Landroid/graphics/Matrix$ScaleToFit;)Z,neither
8600,Landroid/graphics/Matrix;->toShortString()Ljava/lang/String;,neither
8601,Landroid/graphics/Paint;-><init>(I)V,neither
8602,Landroid/graphics/Paint;-><init>(Landroid/graphics/Paint;)V,neither
8603,Landroid/graphics/Paint;->clearShadowLayer()V,neither
8604,Landroid/graphics/Paint;->getAlpha()I,neither
8605,Landroid/graphics/Paint;->getColor()I,neither
8606,Landroid/graphics/Paint;->getColorFilter()Landroid/graphics/ColorFilter;,neither
8607,Landroid/graphics/Paint;->getFontMetrics(Landroid/graphics/Paint$FontMetrics;)F,neither
8608,Landroid/graphics/Paint;->getFontMetricsInt(Landroid/graphics/Paint$FontMetricsInt;)I,neither
8609,Landroid/graphics/Paint;->getShader()Landroid/graphics/Shader;,neither
8610,Landroid/graphics/Paint;->getStrokeWidth()F,neither
8611,Landroid/graphics/Paint;->getTextBounds(Ljava/lang/String; I I Landroid/graphics/Rect;)V,neither
8612,Landroid/graphics/Paint;->getTextPath(Ljava/lang/String; I I F F Landroid/graphics/Path;)V,neither
8613,Landroid/graphics/Paint;->getTextSize()F,neither
8614,Landroid/graphics/Paint;->getTypeface()Landroid/graphics/Typeface;,neither
8615,Landroid/graphics/Paint;->measureText(Ljava/lang/String;)F,neither
8616,Landroid/graphics/Paint;->reset()V,neither
8617,Landroid/graphics/Paint;->set(Landroid/graphics/Paint;)V,neither
8618,Landroid/graphics/Paint;->setColorFilter(Landroid/graphics/ColorFilter;)Landroid/graphics/ColorFilter;,neither
8619,Landroid/graphics/Paint;->setPathEffect(Landroid/graphics/PathEffect;)Landroid/graphics/PathEffect;,neither
8620,Landroid/graphics/Paint;->setShader(Landroid/graphics/Shader;)Landroid/graphics/Shader;,neither
8621,Landroid/graphics/Paint;->setTypeface(Landroid/graphics/Typeface;)Landroid/graphics/Typeface;,neither
8622,Landroid/graphics/Paint;->setXfermode(Landroid/graphics/Xfermode;)Landroid/graphics/Xfermode;,neither
8623,Landroid/graphics/Path;->addCircle(F F F Landroid/graphics/Path$Direction;)V,neither
8624,Landroid/graphics/Path;->addOval(Landroid/graphics/RectF; Landroid/graphics/Path$Direction;)V,neither
8625,Landroid/graphics/Path;->addPath(Landroid/graphics/Path;)V,neither
8626,Landroid/graphics/Path;->addRect(Landroid/graphics/RectF; Landroid/graphics/Path$Direction;)V,neither
8627,Landroid/graphics/Path;->addRoundRect(Landroid/graphics/RectF; F F Landroid/graphics/Path$Direction;)V,neither
8628,Landroid/graphics/Path;->addRoundRect(Landroid/graphics/RectF; [F Landroid/graphics/Path$Direction;)V,neither
8629,Landroid/graphics/Path;->computeBounds(Landroid/graphics/RectF; Z)V,neither
8630,Landroid/graphics/Path;->cubicTo(F F F F F F)V,neither
8631,Landroid/graphics/Path;->lineTo(F F)V,neither
8632,Landroid/graphics/Path;->moveTo(F F)V,neither
8633,Landroid/graphics/Path;->op(Landroid/graphics/Path; Landroid/graphics/Path$Op;)Z,neither
8634,Landroid/graphics/Path;->quadTo(F F F F)V,neither
8635,Landroid/graphics/Path;->reset()V,neither
8636,Landroid/graphics/Path;->rewind()V,neither
8637,Landroid/graphics/Path;->transform(Landroid/graphics/Matrix; Landroid/graphics/Path;)V,neither
8638,Landroid/graphics/Path;->transform(Landroid/graphics/Matrix;)V,neither
8639,Landroid/graphics/PathMeasure;-><init>(Landroid/graphics/Path; Z)V,neither
8640,Landroid/graphics/PathMeasure;->getLength()F,neither
8641,Landroid/graphics/Point;-><init>(I I)V,neither
8642,Landroid/graphics/Point;-><init>(Landroid/graphics/Point;)V,neither
8643,Landroid/graphics/Point;->equals(I I)Z,neither
8644,Landroid/graphics/Point;->equals(Ljava/lang/Object;)Z,neither
8645,Landroid/graphics/Point;->hashCode()I,neither
8646,Landroid/graphics/Point;->offset(I I)V,neither
8647,Landroid/graphics/Point;->set(I I)V,neither
8648,Landroid/graphics/PointF;-><init>(F F)V,neither
8649,Landroid/graphics/PointF;->hashCode()I,neither
8650,Landroid/graphics/PointF;->set(F F)V,neither
8651,Landroid/graphics/PointF;->set(Landroid/graphics/PointF;)V,neither
8652,Landroid/graphics/PorterDuffColorFilter;-><init>(I Landroid/graphics/PorterDuff$Mode;)V,neither
8653,Landroid/graphics/PorterDuffXfermode;-><init>(Landroid/graphics/PorterDuff$Mode;)V,neither
8654,Landroid/graphics/RadialGradient;-><init>(F F F I I Landroid/graphics/Shader$TileMode;)V,neither
8655,Landroid/graphics/RadialGradient;-><init>(F F F [I [F Landroid/graphics/Shader$TileMode;)V,neither
8656,Landroid/graphics/Rect;-><init>(I I I I)V,neither
8657,Landroid/graphics/Rect;-><init>(Landroid/graphics/Rect;)V,neither
8658,Landroid/graphics/Rect;->centerX()I,neither
8659,Landroid/graphics/Rect;->centerY()I,neither
8660,Landroid/graphics/Rect;->contains(I I)Z,neither
8661,Landroid/graphics/Rect;->contains(Landroid/graphics/Rect;)Z,neither
8662,Landroid/graphics/Rect;->equals(Ljava/lang/Object;)Z,neither
8663,Landroid/graphics/Rect;->exactCenterX()F,neither
8664,Landroid/graphics/Rect;->exactCenterY()F,neither
8665,Landroid/graphics/Rect;->height()I,neither
8666,Landroid/graphics/Rect;->inset(I I)V,neither
8667,Landroid/graphics/Rect;->intersect(Landroid/graphics/Rect;)Z,neither
8668,Landroid/graphics/Rect;->intersects(Landroid/graphics/Rect; Landroid/graphics/Rect;)Z,neither
8669,Landroid/graphics/Rect;->offset(I I)V,neither
8670,Landroid/graphics/Rect;->set(I I I I)V,neither
8671,Landroid/graphics/Rect;->set(Landroid/graphics/Rect;)V,neither
8672,Landroid/graphics/Rect;->setIntersect(Landroid/graphics/Rect; Landroid/graphics/Rect;)Z,neither
8673,Landroid/graphics/Rect;->width()I,neither
8674,Landroid/graphics/RectF;-><init>(F F F F)V,neither
8675,Landroid/graphics/RectF;-><init>(Landroid/graphics/Rect;)V,neither
8676,Landroid/graphics/RectF;-><init>(Landroid/graphics/RectF;)V,neither
8677,Landroid/graphics/RectF;->centerX()F,neither
8678,Landroid/graphics/RectF;->centerY()F,neither
8679,Landroid/graphics/RectF;->contains(F F)Z,neither
8680,Landroid/graphics/RectF;->contains(Landroid/graphics/RectF;)Z,neither
8681,Landroid/graphics/RectF;->equals(Ljava/lang/Object;)Z,neither
8682,Landroid/graphics/RectF;->height()F,neither
8683,Landroid/graphics/RectF;->inset(F F)V,neither
8684,Landroid/graphics/RectF;->intersect(F F F F)Z,neither
8685,Landroid/graphics/RectF;->intersect(Landroid/graphics/RectF;)Z,neither
8686,Landroid/graphics/RectF;->intersects(Landroid/graphics/RectF; Landroid/graphics/RectF;)Z,neither
8687,Landroid/graphics/RectF;->offset(F F)V,neither
8688,Landroid/graphics/RectF;->offsetTo(F F)V,neither
8689,Landroid/graphics/RectF;->round(Landroid/graphics/Rect;)V,neither
8690,Landroid/graphics/RectF;->set(F F F F)V,neither
8691,Landroid/graphics/RectF;->set(Landroid/graphics/Rect;)V,neither
8692,Landroid/graphics/RectF;->set(Landroid/graphics/RectF;)V,neither
8693,Landroid/graphics/RectF;->union(Landroid/graphics/RectF;)V,neither
8694,Landroid/graphics/RectF;->width()F,neither
8695,Landroid/graphics/Shader;->getLocalMatrix(Landroid/graphics/Matrix;)Z,neither
8696,Landroid/graphics/SurfaceTexture;-><init>(I)V,neither
8697,Landroid/graphics/SurfaceTexture;->getTimestamp()J,neither
8698,Landroid/graphics/SurfaceTexture;->getTransformMatrix([F)V,neither
8699,Landroid/graphics/SurfaceTexture;->updateTexImage()V,neither
8700,Landroid/graphics/SweepGradient;-><init>(F F [I [F)V,neither
8701,Landroid/graphics/Typeface;->create(Landroid/graphics/Typeface; I)Landroid/graphics/Typeface;,neither
8702,Landroid/graphics/Typeface;->create(Ljava/lang/String; I)Landroid/graphics/Typeface;,neither
8703,Landroid/graphics/Typeface;->defaultFromStyle(I)Landroid/graphics/Typeface;,neither
8704,Landroid/graphics/drawable/Animatable;->start()V,neither
8705,Landroid/graphics/drawable/Animatable;->stop()V,neither
8706,Landroid/graphics/drawable/AnimatedStateListDrawable;->addTransition(I I Landroid/graphics/drawable/Drawable; Z)V,neither
8707,Landroid/graphics/drawable/AnimationDrawable;->addFrame(Landroid/graphics/drawable/Drawable; I)V,neither
8708,Landroid/graphics/drawable/AnimationDrawable;->start()V,neither
8709,Landroid/graphics/drawable/BitmapDrawable;-><init>(Landroid/content/res/Resources; Landroid/graphics/Bitmap;)V,neither
8710,Landroid/graphics/drawable/BitmapDrawable;-><init>(Landroid/graphics/Bitmap;)V,neither
8711,Landroid/graphics/drawable/BitmapDrawable;->draw(Landroid/graphics/Canvas;)V,neither
8712,Landroid/graphics/drawable/BitmapDrawable;->getBitmap()Landroid/graphics/Bitmap;,neither
8713,Landroid/graphics/drawable/BitmapDrawable;->getPaint()Landroid/graphics/Paint;,neither
8714,Landroid/graphics/drawable/BitmapDrawable;->onBoundsChange(Landroid/graphics/Rect;)V,neither
8715,Landroid/graphics/drawable/ColorDrawable;-><init>(I)V,neither
8716,Landroid/graphics/drawable/ColorDrawable;->getColor()I,neither
8717,Landroid/graphics/drawable/ColorStateListDrawable;->getColorStateList()Landroid/content/res/ColorStateList;,neither
8718,Landroid/graphics/drawable/Drawable$Callback;->invalidateDrawable(Landroid/graphics/drawable/Drawable;)V,neither
8719,Landroid/graphics/drawable/Drawable$Callback;->scheduleDrawable(Landroid/graphics/drawable/Drawable; Ljava/lang/Runnable; J)V,neither
8720,Landroid/graphics/drawable/Drawable$Callback;->unscheduleDrawable(Landroid/graphics/drawable/Drawable; Ljava/lang/Runnable;)V,neither
8721,Landroid/graphics/drawable/Drawable$ConstantState;->newDrawable()Landroid/graphics/drawable/Drawable;,neither
8722,Landroid/graphics/drawable/Drawable;->clearColorFilter()V,neither
8723,Landroid/graphics/drawable/Drawable;->copyBounds(Landroid/graphics/Rect;)V,neither
8724,Landroid/graphics/drawable/Drawable;->createFromPath(Ljava/lang/String;)Landroid/graphics/drawable/Drawable;,neither
8725,Landroid/graphics/drawable/Drawable;->createFromStream(Ljava/io/InputStream; Ljava/lang/String;)Landroid/graphics/drawable/Drawable;,neither
8726,Landroid/graphics/drawable/Drawable;->draw(Landroid/graphics/Canvas;)V,neither
8727,Landroid/graphics/drawable/Drawable;->getAlpha()I,neither
8728,Landroid/graphics/drawable/Drawable;->getBounds()Landroid/graphics/Rect;,neither
8729,Landroid/graphics/drawable/Drawable;->getCallback()Landroid/graphics/drawable/Drawable$Callback;,neither
8730,Landroid/graphics/drawable/Drawable;->getChangingConfigurations()I,neither
8731,Landroid/graphics/drawable/Drawable;->getColorFilter()Landroid/graphics/ColorFilter;,neither
8732,Landroid/graphics/drawable/Drawable;->getConstantState()Landroid/graphics/drawable/Drawable$ConstantState;,neither
8733,Landroid/graphics/drawable/Drawable;->getIntrinsicHeight()I,neither
8734,Landroid/graphics/drawable/Drawable;->getIntrinsicWidth()I,neither
8735,Landroid/graphics/drawable/Drawable;->getLevel()I,neither
8736,Landroid/graphics/drawable/Drawable;->getMinimumHeight()I,neither
8737,Landroid/graphics/drawable/Drawable;->getMinimumWidth()I,neither
8738,Landroid/graphics/drawable/Drawable;->getOpacity()I,neither
8739,Landroid/graphics/drawable/Drawable;->getPadding(Landroid/graphics/Rect;)Z,neither
8740,Landroid/graphics/drawable/Drawable;->getState()[I,neither
8741,Landroid/graphics/drawable/Drawable;->invalidateSelf()V,neither
8742,Landroid/graphics/drawable/Drawable;->jumpToCurrentState()V,neither
8743,Landroid/graphics/drawable/Drawable;->mutate()Landroid/graphics/drawable/Drawable;,neither
8744,Landroid/graphics/drawable/Drawable;->onBoundsChange(Landroid/graphics/Rect;)V,neither
8745,Landroid/graphics/drawable/Drawable;->onLayoutDirectionChanged(I)Z,neither
8746,Landroid/graphics/drawable/Drawable;->onLevelChange(I)Z,neither
8747,Landroid/graphics/drawable/Drawable;->onStateChange([I)Z,neither
8748,Landroid/graphics/drawable/Drawable;->resolveOpacity(I I)I,neither
8749,Landroid/graphics/drawable/Drawable;->scheduleSelf(Ljava/lang/Runnable; J)V,neither
8750,Landroid/graphics/drawable/Drawable;->setLayoutDirection(I)Z,neither
8751,Landroid/graphics/drawable/Drawable;->setLevel(I)Z,neither
8752,Landroid/graphics/drawable/Drawable;->setState([I)Z,neither
8753,Landroid/graphics/drawable/Drawable;->setVisible(Z Z)Z,neither
8754,Landroid/graphics/drawable/Drawable;->unscheduleSelf(Ljava/lang/Runnable;)V,neither
8755,Landroid/graphics/drawable/DrawableWrapper;->getDrawable()Landroid/graphics/drawable/Drawable;,neither
8756,Landroid/graphics/drawable/GradientDrawable;-><init>(Landroid/graphics/drawable/GradientDrawable$Orientation; [I)V,neither
8757,Landroid/graphics/drawable/GradientDrawable;->mutate()Landroid/graphics/drawable/Drawable;,neither
8758,Landroid/graphics/drawable/InsetDrawable;-><init>(Landroid/graphics/drawable/Drawable; I I I I)V,neither
8759,Landroid/graphics/drawable/InsetDrawable;->getPadding(Landroid/graphics/Rect;)Z,neither
8760,Landroid/graphics/drawable/LayerDrawable;-><init>([Landroid/graphics/drawable/Drawable;)V,neither
8761,Landroid/graphics/drawable/LayerDrawable;->findDrawableByLayerId(I)Landroid/graphics/drawable/Drawable;,neither
8762,Landroid/graphics/drawable/LayerDrawable;->getDrawable(I)Landroid/graphics/drawable/Drawable;,neither
8763,Landroid/graphics/drawable/LayerDrawable;->getNumberOfLayers()I,neither
8764,Landroid/graphics/drawable/LayerDrawable;->setDrawableByLayerId(I Landroid/graphics/drawable/Drawable;)Z,neither
8765,Landroid/graphics/drawable/LevelListDrawable;->addLevel(I I Landroid/graphics/drawable/Drawable;)V,neither
8766,Landroid/graphics/drawable/NinePatchDrawable;->getPadding(Landroid/graphics/Rect;)Z,neither
8767,Landroid/graphics/drawable/RippleDrawable;-><init>(Landroid/content/res/ColorStateList; Landroid/graphics/drawable/Drawable; Landroid/graphics/drawable/Drawable;)V,neither
8768,Landroid/graphics/drawable/ScaleDrawable;-><init>(Landroid/graphics/drawable/Drawable; I F F)V,neither
8769,Landroid/graphics/drawable/ShapeDrawable;-><init>(Landroid/graphics/drawable/shapes/Shape;)V,neither
8770,Landroid/graphics/drawable/ShapeDrawable;->draw(Landroid/graphics/Canvas;)V,neither
8771,Landroid/graphics/drawable/ShapeDrawable;->getPaint()Landroid/graphics/Paint;,neither
8772,Landroid/graphics/drawable/ShapeDrawable;->onStateChange([I)Z,neither
8773,Landroid/graphics/drawable/StateListDrawable;->addState([I Landroid/graphics/drawable/Drawable;)V,neither
8774,Landroid/graphics/drawable/TransitionDrawable;-><init>([Landroid/graphics/drawable/Drawable;)V,neither
8775,Landroid/graphics/drawable/TransitionDrawable;->startTransition(I)V,neither
8776,Landroid/graphics/drawable/shapes/RoundRectShape;-><init>([F Landroid/graphics/RectF; [F)V,neither
8777,Landroid/hardware/display/DisplayManager;->getDisplay(I)Landroid/view/Display;,neither
8778,Landroid/hardware/display/DisplayManager;->getDisplays()[Landroid/view/Display;,neither
8779,Landroid/hardware/display/DisplayManager;->registerDisplayListener(Landroid/hardware/display/DisplayManager$DisplayListener; Landroid/os/Handler;)V,neither
8780,Landroid/hardware/display/DisplayManager;->unregisterDisplayListener(Landroid/hardware/display/DisplayManager$DisplayListener;)V,neither
8781,Landroid/icu/text/DateFormat;->format(Ljava/util/Date;)Ljava/lang/String;,neither
8782,Landroid/icu/text/DateFormat;->getInstanceForSkeleton(Ljava/lang/String; Ljava/util/Locale;)Landroid/icu/text/DateFormat;,neither
8783,Landroid/icu/util/TimeZone;->getTimeZone(Ljava/lang/String;)Landroid/icu/util/TimeZone;,neither
8784,Landroid/location/Address;->getCountryCode()Ljava/lang/String;,neither
8785,Landroid/location/Address;->getLocality()Ljava/lang/String;,neither
8786,Landroid/location/Address;->getSubAdminArea()Ljava/lang/String;,neither
8787,Landroid/location/Geocoder;-><init>(Landroid/content/Context; Ljava/util/Locale;)V,neither
8788,Landroid/location/Geocoder;->getFromLocation(D D I Landroid/location/Geocoder$GeocodeListener;)V,neither
8789,Landroid/location/Geocoder;->getFromLocation(D D I)Ljava/util/List;,neither
8790,Landroid/location/Location;->distanceTo(Landroid/location/Location;)F,neither
8791,Landroid/location/Location;->equals(Ljava/lang/Object;)Z,neither
8792,Landroid/location/Location;->toString()Ljava/lang/String;,neither
8793,Landroid/location/LocationManager;->getBestProvider(Landroid/location/Criteria; Z)Ljava/lang/String;,neither
8794,Landroid/location/LocationManager;->removeUpdates(Landroid/location/LocationListener;)V,neither
8795,Landroid/media/AudioAttributes$Builder;->build()Landroid/media/AudioAttributes;,neither
8796,Landroid/media/AudioAttributes$Builder;->setContentType(I)Landroid/media/AudioAttributes$Builder;,neither
8797,Landroid/media/AudioAttributes$Builder;->setFlags(I)Landroid/media/AudioAttributes$Builder;,neither
8798,Landroid/media/AudioAttributes$Builder;->setUsage(I)Landroid/media/AudioAttributes$Builder;,neither
8799,Landroid/media/AudioDeviceInfo;->getType()I,neither
8800,Landroid/media/AudioFocusRequest$Builder;-><init>(I)V,neither
8801,Landroid/media/AudioFocusRequest$Builder;-><init>(Landroid/media/AudioFocusRequest;)V,neither
8802,Landroid/media/AudioFocusRequest$Builder;->build()Landroid/media/AudioFocusRequest;,neither
